Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
5.178,0.216,38.995,-0.024,-0.421,-0.057,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
7.63,6.217,38.828,0.318,-0.625,-0.42,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
6.345,5.168,39.593,0.212,-0.424,-0.584,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.904,7.286,38.661,0.529,-0.484,-0.908,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
8.522,8.522,39.161,0.559,-0.669,-0.578,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
8.247,8.012,39.455,0.431,-0.574,-0.557,    ,848.705,-64.742,330.727,-178.177,-0.745,179.016
6.002,6.668,40.73,0.228,-0.294,-0.875,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.099,1.206,41.162,0.061,-0.316,-0.128,    ,848.705,-64.742,330.727,-178.177,-0.745,179.016
7.051,0.843,40.927,0.048,-0.3,-0.098,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
6.453,2.53,40.74,0.118,-0.306,-0.239,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
4.639,4.334,40.711,0.244,-0.241,-0.381,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
4.688,4.609,40.544,0.202,-0.229,-0.392,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
4.835,4.442,40.917,0.226,-0.181,-0.398,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
4.207,4.913,40.701,0.272,-0.152,-0.422,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.099,5.668,40.583,0.212,-0.17,-0.486,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
4.776,3.393,41.27,0.26,-0.127,-0.347,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.138,40.799,0.153,-0.253,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.58,3.168,40.662,0.165,-0.27,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.541,3.05,40.681,0.15,-0.267,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.492,3.099,40.417,0.159,-0.253,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.315,40.466,0.156,-0.257,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.226,40.681,0.158,-0.257,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.551,3.266,40.73,0.163,-0.263,-0.266,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.246,40.779,0.153,-0.252,-0.27,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.06,40.544,0.159,-0.26,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.226,40.711,0.156,-0.259,-0.266,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.207,40.691,0.162,-0.268,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.197,40.691,0.161,-0.264,-0.267,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.236,40.956,0.157,-0.262,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.138,40.691,0.154,-0.262,-0.264,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.138,40.544,0.155,-0.261,-0.259,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.187,40.799,0.158,-0.263,-0.271,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.148,40.573,0.155,-0.261,-0.269,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.541,3.148,40.573,0.156,-0.254,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.158,40.485,0.157,-0.266,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.521,3.128,40.681,0.164,-0.268,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.58,3.285,40.544,0.165,-0.263,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.128,40.711,0.151,-0.255,-0.271,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.57,3.04,40.466,0.16,-0.271,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.492,3.305,40.623,0.161,-0.265,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.266,40.779,0.16,-0.256,-0.269,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.177,40.681,0.155,-0.261,-0.276,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.148,40.701,0.155,-0.251,-0.266,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.148,40.779,0.161,-0.267,-0.267,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.531,3.04,41.064,0.148,-0.265,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.285,40.76,0.155,-0.257,-0.273,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.168,40.662,0.154,-0.263,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.05,40.593,0.161,-0.261,-0.267,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.148,40.407,0.16,-0.262,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.148,40.691,0.158,-0.264,-0.269,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.05,40.642,0.157,-0.268,-0.27,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.609,3.168,40.583,0.161,-0.268,-0.266,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.158,40.868,0.142,-0.261,-0.268,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.6,2.952,40.642,0.149,-0.261,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.148,40.672,0.16,-0.251,-0.266,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.629,3.06,40.858,0.149,-0.265,-0.271,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.138,40.691,0.157,-0.261,-0.267,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.531,2.971,40.603,0.148,-0.259,-0.267,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.648,40.642,0.167,-0.248,-0.276,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.05,4.06,40.711,0.188,-0.251,-0.325,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.59,5.139,39.809,0.076,-0.352,-0.648,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.903,40.269,0.121,-0.288,-0.421,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.089,40.534,0.143,-0.271,-0.25,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.217,40.485,0.16,-0.288,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.226,40.956,0.14,-0.267,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.197,40.515,0.153,-0.276,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.177,40.681,0.152,-0.278,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.236,40.897,0.149,-0.269,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.266,40.642,0.156,-0.283,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.344,40.77,0.159,-0.276,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.285,40.789,0.151,-0.28,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.217,41.103,0.15,-0.279,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.138,40.642,0.142,-0.277,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.256,40.691,0.156,-0.265,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.256,40.809,0.151,-0.283,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.158,40.642,0.15,-0.279,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.275,40.583,0.158,-0.267,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.217,40.672,0.154,-0.279,-0.266,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.324,40.446,0.149,-0.271,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.207,40.897,0.152,-0.289,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.128,40.828,0.149,-0.272,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.177,40.75,0.146,-0.268,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.109,40.505,0.151,-0.27,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.236,40.662,0.152,-0.266,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.187,40.534,0.159,-0.286,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.246,40.966,0.147,-0.272,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.266,40.76,0.149,-0.268,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.354,40.613,0.165,-0.273,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.079,41.034,0.139,-0.266,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.158,40.613,0.153,-0.282,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.128,40.966,0.136,-0.261,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.168,3.207,40.642,0.145,-0.276,-0.267,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.295,40.672,0.154,-0.272,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.207,40.613,0.159,-0.276,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.246,40.436,0.163,-0.277,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.226,40.711,0.154,-0.275,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.226,40.524,0.159,-0.279,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.324,40.593,0.158,-0.27,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.226,40.838,0.153,-0.271,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.197,40.662,0.161,-0.285,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.236,40.554,0.148,-0.274,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.207,40.623,0.159,-0.279,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.305,40.711,0.152,-0.277,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.128,40.809,0.151,-0.28,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.275,40.789,0.159,-0.286,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.354,40.848,0.156,-0.271,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.315,41.044,0.161,-0.279,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.56,3.118,40.603,0.154,-0.288,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.197,40.75,0.155,-0.271,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.315,40.848,0.155,-0.273,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.275,40.642,0.151,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.305,40.613,0.151,-0.271,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.197,40.632,0.152,-0.282,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.266,40.524,0.159,-0.277,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.492,3.246,40.76,0.153,-0.278,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.295,40.799,0.156,-0.271,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.275,40.623,0.153,-0.274,-0.257,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.168,40.858,0.149,-0.271,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.315,40.672,0.16,-0.28,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.099,40.348,0.149,-0.282,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.324,40.328,0.158,-0.277,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.422,40.142,0.17,-0.279,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.373,40.436,0.166,-0.269,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.285,40.779,0.154,-0.272,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.383,40.495,0.164,-0.286,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.305,40.76,0.159,-0.277,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.197,40.632,0.154,-0.275,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.344,40.554,0.159,-0.281,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.246,40.701,0.151,-0.275,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.315,40.77,0.152,-0.275,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.266,40.946,0.153,-0.267,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.295,40.77,0.158,-0.274,-0.262,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.197,40.583,0.146,-0.27,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.285,40.534,0.15,-0.275,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.266,40.387,0.161,-0.268,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.472,40.211,0.167,-0.279,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.373,40.142,0.158,-0.274,-0.25,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.364,40.23,0.156,-0.267,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.275,40.26,0.153,-0.274,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.305,40.083,0.154,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.315,40.897,0.162,-0.268,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.354,40.23,0.153,-0.26,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.334,40.426,0.153,-0.268,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.217,40.642,0.158,-0.275,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.393,40.466,0.167,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.364,40.279,0.166,-0.28,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.462,40.309,0.168,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.168,40.466,0.149,-0.268,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.354,40.446,0.158,-0.27,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.266,40.26,0.16,-0.278,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.334,40.397,0.155,-0.281,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.266,40.328,0.154,-0.28,-0.246,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.305,40.691,0.152,-0.273,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.354,40.475,0.153,-0.274,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.354,40.485,0.154,-0.27,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.599,40.456,0.167,-0.272,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.344,40.436,0.154,-0.271,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.393,40.466,0.154,-0.278,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.315,40.642,0.15,-0.277,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.501,40.201,0.164,-0.276,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.344,40.495,0.149,-0.27,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.403,40.318,0.158,-0.276,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.511,40.456,0.168,-0.273,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.324,40.613,0.156,-0.269,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.334,40.564,0.16,-0.278,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.256,40.211,0.162,-0.286,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.354,40.377,0.163,-0.279,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.403,40.436,0.161,-0.281,-0.25,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.315,40.338,0.154,-0.27,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.275,40.417,0.149,-0.271,-0.249,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.354,40.377,0.163,-0.279,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.354,40.632,0.163,-0.278,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.364,40.495,0.165,-0.279,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.422,40.309,0.156,-0.273,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.344,40.279,0.158,-0.291,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.413,40.25,0.158,-0.279,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.432,40.632,0.16,-0.27,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.432,40.603,0.163,-0.273,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.295,40.632,0.156,-0.272,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.501,40.554,0.164,-0.278,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.422,40.407,0.155,-0.274,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.364,40.348,0.156,-0.28,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.275,40.417,0.162,-0.27,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.403,40.387,0.155,-0.276,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.275,40.711,0.158,-0.281,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.442,40.328,0.173,-0.289,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.344,40.475,0.15,-0.276,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.383,40.358,0.162,-0.284,-0.247,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.472,40.407,0.161,-0.277,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.373,40.417,0.165,-0.285,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.413,40.495,0.158,-0.279,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.413,40.868,0.159,-0.264,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.422,40.544,0.155,-0.269,-0.254,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.393,40.456,0.159,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.452,40.368,0.169,-0.279,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.462,40.721,0.162,-0.282,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.422,40.632,0.159,-0.272,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.373,40.75,0.156,-0.28,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.422,40.564,0.165,-0.272,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.344,40.495,0.152,-0.27,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.364,40.544,0.161,-0.282,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.324,40.201,0.161,-0.287,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.432,40.524,0.161,-0.283,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.334,40.475,0.161,-0.273,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.285,40.309,0.162,-0.279,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.462,40.358,0.163,-0.278,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.373,40.73,0.159,-0.278,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.491,40.368,0.16,-0.271,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.422,40.573,0.164,-0.268,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.462,40.515,0.16,-0.283,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.393,40.181,0.171,-0.282,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.462,40.191,0.169,-0.279,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.432,40.534,0.171,-0.282,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.285,40.387,0.164,-0.286,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.266,40.466,0.155,-0.271,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.492,3.413,40.397,0.157,-0.267,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.383,40.505,0.162,-0.273,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.354,40.672,0.16,-0.28,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.305,40.662,0.155,-0.28,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.295,40.74,0.149,-0.27,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.511,40.475,0.165,-0.269,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.256,40.426,0.152,-0.279,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.413,40.485,0.159,-0.281,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.285,40.377,0.166,-0.291,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.354,40.181,0.16,-0.284,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.354,40.907,0.161,-0.27,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.481,40.613,0.168,-0.282,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.285,40.632,0.155,-0.274,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.334,40.515,0.158,-0.284,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.354,40.485,0.164,-0.286,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.521,40.799,0.162,-0.276,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.315,40.426,0.158,-0.282,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.383,40.691,0.169,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.393,40.662,0.16,-0.279,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.413,40.505,0.158,-0.273,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.373,40.75,0.17,-0.277,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.462,40.73,0.165,-0.278,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.531,3.256,40.76,0.155,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.462,40.809,0.166,-0.281,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.383,40.603,0.162,-0.284,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.54,40.466,0.161,-0.279,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.432,40.583,0.169,-0.287,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.324,40.819,0.151,-0.285,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.452,40.721,0.161,-0.267,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.491,40.524,0.168,-0.285,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.285,40.799,0.152,-0.271,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.373,40.652,0.168,-0.282,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.373,40.524,0.168,-0.278,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.393,40.995,0.166,-0.28,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
